lab,sub_num,trial_type,trial_num,looking_time
bllumanitoba,697,IDS,1,5.199
bllumanitoba,698,IDS,1,16.023
bllumanitoba,699,ADS,1,12.039
bllumanitoba,700,IDS,1,5.367
bllumanitoba,701,IDS,1,10.487
bllumanitoba,702,IDS,1,17.194
bllumanitoba,703,ADS,1,12.199
bllumanitoba,704,ADS,1,13.207
bllumanitoba,705,ADS,1,18
bllumanitoba,706,ADS,1,13.335
bllumanitoba,707,IDS,1,9.983
bllumanitoba,708,ADS,1,12.271
bllumanitoba,709,IDS,1,16.989
bllumanitoba,710,ADS,1,17.113
bllumanitoba,711,IDS,1,11.191
bllumanitoba,712,IDS,1,16.857
bllumanitoba,713,IDS,1,10.351
bllumanitoba,714,ADS,1,11.079
bllumanitoba,715,ADS,1,8.567
bllumanitoba,716,ADS,1,13.191
bllumanitoba,717,ADS,1,4.119
bllumanitoba,718,ADS,1,3.983
bllumanitoba,719,IDS,1,7.343
bllumanitoba,720,IDS,1,5.375
bllumanitoba,721,IDS,1,3.831
bllumanitoba,722,ADS,1,16.804
bllumanitoba,723,ADS,1,2.871
bllumanitoba,724,IDS,1,15.91
bllumanitoba,725,IDS,1,18
bllumanitoba,726,ADS,1,15.24
bllumanitoba,727,ADS,1,14.751
bllumanitoba,728,IDS,1,6.807
bllumanitoba,729,IDS,1,17.918
bllumanitoba,730,ADS,1,5.727
bllumanitoba,731,ADS,1,10.887
bllumanitoba,732,IDS,1,16.284
bllumanitoba,733,ADS,1,5.687
bllumanitoba,734,ADS,1,11.679
bllumanitoba,735,ADS,1,11.239
bllumanitoba,736,IDS,1,13.711
bllumanitoba,737,ADS,1,3.535
bllumanitoba,738,IDS,1,15.599
bllumanitoba,739,IDS,1,17.719
bllumanitoba,740,ADS,1,10.039
bllumanitoba,741,IDS,1,14.268
bllumanitoba,742,IDS,1,14.439
bllumanitoba,743,IDS,1,16.127
bllumanitoba,744,ADS,1,14.358
bllumanitoba,745,IDS,1,4.303
bllumanitoba,746,IDS,1,15.751
bllumanitoba,747,IDS,1,10.64
bllumanitoba,748,ADS,1,10.455
bllumanitoba,749,ADS,1,9.383
bllumanitoba,750,ADS,1,18
bllumanitoba,751,ADS,1,7.175
bllumanitoba,752,ADS,1,16.953
bllumanitoba,753,ADS,1,10.601
bllumanitoba,754,ADS,1,12.431
bllumanitoba,755,ADS,1,5.047
bllumanitoba,756,IDS,1,12.487
bllumanitoba,757,ADS,1,4.335
bllumanitoba,758,IDS,1,12.215
bllumanitoba,103,NA,1,NA
bllumanitoba,759,ADS,1,18
bllumanitoba,760,IDS,1,8.519
bllumanitoba,761,ADS,1,5.191
bllumanitoba,762,ADS,1,16.314
bllumanitoba,763,IDS,1,15.438
bllumanitoba,103,NA,1,NA
bllumanitoba,764,ADS,1,16.32
bllumanitoba,765,ADS,1,16.727
bounbcl,766,ADS,1,5.08
bounbcl,767,ADS,1,15.32
bounbcl,768,IDS,1,13.64
bounbcl,769,ADS,1,14.48
bounbcl,770,IDS,1,14.76
bounbcl,771,ADS,1,4.44
bounbcl,772,IDS,1,5.08
bounbcl,773,IDS,1,10.6
bounbcl,774,ADS,1,6.64
bounbcl,775,IDS,1,13.96
bounbcl,776,IDS,1,17.24
bounbcl,777,ADS,1,17.4
bounbcl,778,ADS,1,10.08
bounbcl,779,IDS,1,18
bounbcl,780,IDS,1,15
bounbcl,781,IDS,1,13.76
bounbcl,782,IDS,1,9.96
bounbcl,783,ADS,1,7.96
bounbcl,784,IDS,1,6.48
bounbcl,785,ADS,1,16.96
bounbcl,786,IDS,1,7.48
bounbcl,787,ADS,1,5.72
bounbcl,788,IDS,1,11.24
bounbcl,789,ADS,1,4
bounbcl,790,IDS,1,6.36
bounbcl,791,ADS,1,3.96
bounbcl,792,IDS,1,14.12
bounbcl,793,ADS,1,18
bounbcl,794,IDS,1,4.28
bounbcl,795,ADS,1,13.36
bounbcl,796,IDS,1,18
callab,797,IDS,1,6.21429443359375
callab,798,ADS,1,11.3298568725586
callab,799,IDS,1,9.69482421875
callab,800,ADS,1,9.64485168457031
callab,801,IDS,1,14.246337890625
callab,802,ADS,1,NA
callab,803,IDS,1,7.51564025878906
callab,804,ADS,1,NA
callab,805,ADS,1,14.0799331665039
callab,806,IDS,1,NA
callab,807,IDS,1,16.12841796875
callab,808,ADS,1,NA
callab,809,IDS,1,9.69654846191406
callab,810,ADS,1,6.31399536132812
callab,811,IDS,1,NA
callab,812,ADS,1,NA
callab,813,IDS,1,NA
callab,814,ADS,1,10.7619323730469
callab,815,ADS,1,3.87983703613281
callab,816,IDS,1,16.6619033813477
callab,817,IDS,1,NA
callab,818,ADS,1,NA
callab,819,IDS,1,15.11181640625
callab,820,IDS,1,12.86474609375
callab,821,ADS,1,4.10101318359375
callab,822,IDS,1,7.39678955078125
callab,823,ADS,1,15.51123046875
callab,824,IDS,1,14.4950103759766
callab,825,ADS,1,12.1464691162109
callab,826,IDS,1,4.86282348632812
cdcceu,827,IDS,1,12.54
cdcceu,828,ADS,1,11.718
cdcceu,829,IDS,1,7.468
cdcceu,830,ADS,1,9.394
cdcceu,831,IDS,1,12.426
cdcceu,832,IDS,1,16.112
cdcceu,833,ADS,1,6.854
cdcceu,834,IDS,1,16.798
cdcceu,835,ADS,1,17.906
cdcceu,836,IDS,1,NA
cdcceu,837,ADS,1,16.29
cdcceu,838,IDS,1,7.782
cdcceu,839,ADS,1,15.63
cdcceu,840,ADS,1,4.748
cdcceu,841,ADS,1,8.726
cdcceu,842,IDS,1,11.862
cdcceu,843,IDS,1,16.446
cdcceu,844,ADS,1,16.552
cdcceu,845,IDS,1,6.596
cdcceu,846,ADS,1,16.278
cdcceu,103,NA,1,NA
cdcceu,847,IDS,1,13.89
cdcceu,848,ADS,1,15.76
cdcceu,849,IDS,1,2.568
cdcceu,103,NA,1,NA
cdcceu,850,IDS,1,3.952
cdcceu,851,ADS,1,16.416
cfnuofn,852,ADS,1,5.08
cfnuofn,853,ADS,1,4.46
cfnuofn,854,ADS,1,17.37
cfnuofn,855,ADS,1,NA
cfnuofn,856,IDS,1,15.48
cfnuofn,857,IDS,1,4.92
cfnuofn,858,IDS,1,3.87
cfnuofn,859,IDS,1,9.62
cfnuofn,860,IDS,1,5.01
cfnuofn,861,IDS,1,NA
cfnuofn,862,ADS,1,15.31
cfnuofn,863,ADS,1,10.11
cfnuofn,864,IDS,1,5.66
cfnuofn,865,ADS,1,17.07
cfnuofn,866,IDS,1,13.27
childlabmanchester,867,IDS,1,3.832
childlabmanchester,868,ADS,1,2.092
childlabmanchester,869,IDS,1,NA
childlabmanchester,870,ADS,1,2.586
childlabmanchester,871,IDS,1,7
childlabmanchester,872,IDS,1,6.678
childlabmanchester,873,ADS,1,7.452
childlabmanchester,874,IDS,1,4.682
childlabmanchester,875,ADS,1,NA
childlabmanchester,876,IDS,1,13.84
childlabmanchester,877,ADS,1,NA
childlabmanchester,878,ADS,1,3.75
childlabmanchester,879,IDS,1,NA
childlabmanchester,880,IDS,1,5.956
childlabmanchester,881,ADS,1,17.732
childlabmanchester,882,IDS,1,5.7
childlabmanchester,883,ADS,1,NA
childlabmanchester,884,ADS,1,15.334
childlabmanchester,885,IDS,1,3.822
childlabmanchester,886,ADS,1,13.914
childlabmanchester,887,IDS,1,NA
childlabmanchester,888,IDS,1,NA
childlabmanchester,889,ADS,1,11.732
childlabmanchester,890,IDS,1,13.294
childlabmanchester,891,ADS,1,10.602
childlabmanchester,892,IDS,1,15.484
chosunbaby,893,ADS,1,6.791
chosunbaby,894,ADS,1,16.532
chosunbaby,895,ADS,1,6.055
chosunbaby,896,IDS,1,6.575
chosunbaby,897,ADS,1,5.047
chosunbaby,898,IDS,1,16.542
chosunbaby,899,IDS,1,16.532
chosunbaby,900,IDS,1,16.531
chosunbaby,901,ADS,1,2.048
chosunbaby,902,IDS,1,6.544
chosunbaby,903,ADS,1,9.536
chosunbaby,904,IDS,1,14.711
chosunbaby,905,ADS,1,16.541
chosunbaby,906,ADS,1,6.59
chosunbaby,907,IDS,1,4.575
chosunbaby,908,ADS,1,NA
chosunbaby,909,ADS,1,9.632
chosunbaby,910,IDS,1,10.559
chosunbaby,911,ADS,1,10.544
chosunbaby,912,IDS,1,16.541
chosunbaby,913,ADS,1,2.488
chosunbaby,914,IDS,1,11.744
chosunbaby,915,ADS,1,8.326
chosunbaby,916,ADS,1,2.664
chosunbaby,917,IDS,1,13.632
chosunbaby,918,ADS,1,3.408
chosunbaby,919,IDS,1,16.531
chosunbaby,920,ADS,1,16.541
chosunbaby,921,IDS,1,12.173
chosunbaby,922,ADS,1,2.36
chosunbaby,923,IDS,1,16.531
chosunbaby,924,ADS,1,10.062
chosunbaby,925,IDS,1,16.531
chosunbaby,926,ADS,1,2.247
chosunbaby,927,IDS,1,9.11
chosunbaby,928,ADS,1,NA
chosunbaby,929,IDS,1,13.663
chosunbaby,930,ADS,1,4.055
chosunbaby,931,IDS,1,13.026
chosunbaby,932,IDS,1,12.425
chosunbaby,933,ADS,1,12.136
chosunbaby,934,ADS,1,2.144
chosunbaby,935,IDS,1,13.552
chosunbaby,936,IDS,1,13.631
chosunbaby,937,ADS,1,NA
chosunbaby,938,IDS,1,NA
chosunbaby,939,ADS,1,12.335
chosunbaby,940,IDS,1,7.463
chosunbaby,941,ADS,1,6.376
chosunbaby,942,ADS,1,7.8
chosunbaby,943,IDS,1,16.542
chosunbaby,944,ADS,1,12.279
chosunbaby,945,ADS,1,11.703
chosunbaby,946,IDS,1,12.375
chosunbaby,947,ADS,1,6.039
chosunbaby,948,IDS,1,NA
chosunbaby,949,ADS,1,9.732
chosunbaby,950,IDS,1,14.831
chosunbaby,951,ADS,1,11.471
chosunbaby,952,IDS,1,16.311
chosunbaby,953,ADS,1,10.319
chosunbaby,954,IDS,1,11.103
chosunbaby,955,IDS,1,4.47
chosunbaby,956,IDS,1,13.051
chosunbaby,957,ADS,1,13.519
chosunbaby,958,IDS,1,14.974
chosunbaby,959,ADS,1,12.55
chosunbaby,960,IDS,1,15.029
chosunbaby,961,ADS,1,7.253
chosunbaby,962,IDS,1,14.55
chosunbaby,963,ADS,1,16.541
chosunbaby,964,IDS,1,13.855
chosunbaby,965,ADS,1,15.245
chosunbaby,966,IDS,1,15.26
chosunbaby,967,ADS,1,16.531
chosunbaby,968,IDS,1,12.35
chosunbaby,969,ADS,1,8.904
cogdevlabbyu,970,IDS,1,18
cogdevlabbyu,971,ADS,1,18
cogdevlabbyu,972,IDS,1,17.3
cogdevlabbyu,973,IDS,1,18
cogdevlabbyu,974,ADS,1,18
cogdevlabbyu,975,ADS,1,18
cogdevlabbyu,976,IDS,1,18
cogdevlabbyu,977,ADS,1,16.8
cogdevlabbyu,978,IDS,1,18
cogdevlabbyu,979,IDS,1,18
cogdevlabbyu,980,ADS,1,18
cogdevlabbyu,981,ADS,1,18
cogdevlabbyu,982,IDS,1,18
cogdevlabbyu,983,ADS,1,14.6
cogdevlabbyu,984,IDS,1,18
cogdevlabbyu,985,ADS,1,18
cogdevlabbyu,986,ADS,1,16
cogdevlabbyu,987,ADS,1,12.5
cogdevlabbyu,988,ADS,1,18
cogdevlabbyu,989,IDS,1,16
cogdevlabbyu,990,ADS,1,18
cogdevlabbyu,991,IDS,1,18
cogdevlabbyu,992,ADS,1,18
cogdevlabbyu,993,IDS,1,18
cogdevlabbyu,994,IDS,1,18
cogdevlabbyu,995,ADS,1,17
cogdevlabbyu,996,IDS,1,16.7
cogdevlabbyu,997,ADS,1,18
cogdevlabbyu,998,IDS,1,18
dcnlabtennessee,999,ADS,1,13.34
dcnlabtennessee,1000,IDS,1,7.74
dcnlabtennessee,1001,IDS,1,7.66
dcnlabtennessee,1002,IDS,1,13.169
dcnlabtennessee,1003,ADS,1,NA
dcnlabtennessee,1004,IDS,1,NA
dcnlabtennessee,1005,ADS,1,12.65
dcnlabtennessee,1006,IDS,1,3.553
dcnlabtennessee,1007,IDS,1,2.558
dcnlabtennessee,1008,ADS,1,6.109
dcnlabtennessee,1009,IDS,1,16.802
dcnlabtennessee,1010,ADS,1,3.72
dcnlabtennessee,1011,IDS,1,2.41
dcnlabtennessee,1012,IDS,1,2.608
dcnlabtennessee,1013,ADS,1,9.821
dcnlabtennessee,1014,ADS,1,6.289
dcnlabtennessee,1015,ADS,1,13.37
dcnlabtennessee,1016,IDS,1,7.934
dcnlabtennessee,1017,IDS,1,2.316
earlysocogfm,1018,ADS,1,3.39
earlysocogfm,1019,IDS,1,13.03
earlysocogfm,1020,IDS,1,12.47
earlysocogfm,1021,ADS,1,NA
earlysocogfm,1022,IDS,1,6.71
earlysocogfm,1023,ADS,1,NA
earlysocogfm,1024,IDS,1,NA
earlysocogfm,1025,ADS,1,12.27
earlysocogfm,1026,IDS,1,14.51
earlysocogfm,1027,IDS,1,NA
earlysocogfm,1028,ADS,1,11.32
earlysocogfm,1029,IDS,1,10.46
earlysocogfm,1030,ADS,1,11.94
earlysocogfm,1031,IDS,1,9
earlysocogfm,1032,ADS,1,12.79
earlysocogfm,1033,IDS,1,12.65
earlysocogfm,1034,IDS,1,13.68
earlysocogfm,1035,ADS,1,4.8
earlysocogfm,1036,IDS,1,7.73
earlysocogfm,1037,ADS,1,11.65
earlysocogfm,1038,IDS,1,10.98
earlysocogfm,1039,ADS,1,3.68
earlysocogfm,1040,ADS,1,12.39
earlysocogfm,1041,ADS,1,14.88
earlysocogfm,1042,ADS,1,6.95
earlysocogfm,1043,IDS,1,12.16
earlysocogfm,1044,ADS,1,12.12
earlysocogfm,1045,ADS,1,12.65
earlysocogfm,1046,IDS,1,5.42
earlysocogfm,1047,IDS,1,13.28
earlysocogfm,1048,ADS,1,7.54
earlysocogfm,1049,IDS,1,2.36
earlysocogfm,1050,ADS,1,4.4
earlysocogfm,1051,ADS,1,10.6
earlysocogfm,1052,IDS,1,NA
escompicbsleipzig,1053,ADS,1,10.44
escompicbsleipzig,1054,ADS,1,16.33
escompicbsleipzig,1055,IDS,1,5.11
escompicbsleipzig,1056,IDS,1,3.85
escompicbsleipzig,1057,IDS,1,8.81
escompicbsleipzig,1058,ADS,1,2.61
escompicbsleipzig,1059,ADS,1,11.6
escompicbsleipzig,1060,IDS,1,3.46
escompicbsleipzig,1061,IDS,1,10.95
escompicbsleipzig,1062,IDS,1,11.81
escompicbsleipzig,1063,IDS,1,2.7
escompicbsleipzig,1064,ADS,1,13.21
escompicbsleipzig,1065,ADS,1,12.26
escompicbsleipzig,1066,ADS,1,14.76
ethosrennes,1067,ADS,1,5.92
ethosrennes,1068,IDS,1,11.25
ethosrennes,1069,IDS,1,13.15
ethosrennes,1070,ADS,1,5.38
ethosrennes,1071,IDS,1,9.16
ethosrennes,1072,ADS,1,NA
ethosrennes,1073,IDS,1,15.63
ethosrennes,1074,ADS,1,5.33
ethosrennes,1075,ADS,1,5
ethosrennes,1076,ADS,1,9.71
ethosrennes,1077,IDS,1,7.63
ethosrennes,1078,ADS,1,10.04
ethosrennes,1079,IDS,1,16.83
ethosrennes,1080,ADS,1,12.84
ethosrennes,1081,IDS,1,3.7
ethosrennes,1082,ADS,1,7.87
ethosrennes,1083,ADS,1,NA
ethosrennes,1084,IDS,1,6.89
ethosrennes,1085,ADS,1,5.9
ethosrennes,1086,ADS,1,11.8
ethosrennes,1087,IDS,1,NA
ethosrennes,1088,ADS,1,16.29
ethosrennes,1089,IDS,1,NA
ethosrennes,1090,IDS,1,3.43
ethosrennes,1091,IDS,1,2.91
ethosrennes,1092,ADS,1,15.66
ethosrennes,1093,IDS,1,13.25
ethosrennes,1094,ADS,1,9.73
ethosrennes,1095,IDS,1,9.85
ethosrennes,1096,ADS,1,4.82
ethosrennes,1097,IDS,1,9.63
ethosrennes,1098,ADS,1,3.82
ethosrennes,1099,IDS,1,11.43
ethosrennes,1100,ADS,1,4.58
ethosrennes,1101,IDS,1,NA
ethosrennes,1102,IDS,1,13.2
ethosrennes,1103,ADS,1,17.7
ethosrennes,1104,ADS,1,7.31
ethosrennes,1105,IDS,1,3.81
ethosrennes,1106,IDS,1,9.46
ethosrennes,1107,IDS,1,4.82
ethosrennes,1108,ADS,1,12.64
ethosrennes,1109,ADS,1,4.42
ethosrennes,1110,ADS,1,7.43
ethosrennes,1111,ADS,1,5.16
ethosrennes,1112,ADS,1,10.29
ethosrennes,1113,IDS,1,4.32
ethosrennes,1114,ADS,1,9.37
ethosrennes,1115,ADS,1,3.98
ethosrennes,1116,ADS,1,5.91
ethosrennes,1117,ADS,1,17.46
ethosrennes,1118,IDS,1,NA
ethosrennes,1119,IDS,1,9.88
ethosrennes,1120,IDS,1,12.89
ethosrennes,1121,ADS,1,9.24
ethosrennes,1122,ADS,1,10.01
ethosrennes,1123,IDS,1,NA
ethosrennes,1124,ADS,1,3.04
ethosrennes,1125,IDS,1,13.27
ethosrennes,1126,ADS,1,5.39
ethosrennes,1127,ADS,1,6.55
ethosrennes,1128,IDS,1,8.2
ethosrennes,1129,ADS,1,12.37
ethosrennes,1130,ADS,1,16.01
ethosrennes,1131,IDS,1,2.25
ethosrennes,1132,ADS,1,11.5
ethosrennes,1133,IDS,1,5.72
ethosrennes,1134,IDS,1,NA
ethosrennes,1135,IDS,1,10.7
ethosrennes,1136,ADS,1,2.26
ethosrennes,1137,ADS,1,10.19
ethosrennes,1138,ADS,1,NA
ethosrennes,1139,ADS,1,NA
ethosrennes,1140,IDS,1,3.29
ethosrennes,1141,IDS,1,12.01
ethosrennes,1142,IDS,1,12.34
ethosrennes,1143,ADS,1,6.19
ethosrennes,1144,ADS,1,NA
ethosrennes,1145,IDS,1,3.25
ethosrennes,1146,ADS,1,11.58
ethosrennes,1147,ADS,1,4.2
ethosrennes,1148,IDS,1,6.92
ethosrennes,1149,ADS,1,16.09
ethosrennes,1150,ADS,1,7.19
ethosrennes,1151,ADS,1,8.71
ethosrennes,1152,IDS,1,4.17
ethosrennes,1153,IDS,1,NA
ethosrennes,1154,ADS,1,15.27
ethosrennes,1155,IDS,1,9.08
ethosrennes,1156,IDS,1,2.21
icclbc,1157,IDS,1,14.049
icclbc,1158,IDS,1,16.182
icclbc,1159,ADS,1,15.815
icclbc,1160,IDS,1,17.933
icclbc,1161,ADS,1,16.115
icclbc,1162,IDS,1,7.997
icclbc,1163,ADS,1,3.933
icclbc,1164,ADS,1,13.264
icclbc,1165,IDS,1,9.931
icclbc,1166,ADS,1,13.982
icclbc,1167,IDS,1,18
icclbc,1168,ADS,1,18
icclbc,1169,IDS,1,11.015
icclbc,1170,ADS,1,5.566
icclbc,1171,IDS,1,15.899
infantcoglablouisville,1172,IDS,1,17.4
infantcoglablouisville,1173,ADS,1,NA
infantcoglablouisville,1174,ADS,1,13.448
infantcoglablouisville,1175,ADS,1,13.536
infantcoglablouisville,1176,ADS,1,6.6
infantcoglablouisville,1177,ADS,1,17.5
infantcoglablouisville,1178,ADS,1,13.8
infantcoglablouisville,1179,IDS,1,17.6
infantcoglablouisville,1180,IDS,1,17.5
infantcoglablouisville,1181,IDS,1,16.6
infantcoglablouisville,1182,ADS,1,7.424
infantcoglablouisville,1183,IDS,1,7.184
infantcoglablouisville,1184,ADS,1,5.952
infantcoglablouisville,1185,IDS,1,NA
infantcoglablouisville,1186,IDS,1,2.656
infantcoglablouisville,1187,IDS,1,4.472
infantcoglablouisville,1188,IDS,1,8.064
infantcoglablouisville,1189,ADS,1,2.28
infantcoglablouisville,1190,ADS,1,2.552
infantcoglablouisville,1191,ADS,1,16.256
infantcoglablouisville,1192,ADS,1,6.248
infantcoglablouisville,1193,IDS,1,NA
infantcoglablouisville,1194,IDS,1,5.232
infantcoglablouisville,1195,IDS,1,NA
infantcoglablouisville,1196,ADS,1,NA
infantcoglablouisville,1197,IDS,1,17.208
infantcoglablouisville,1198,ADS,1,15.616
infantcoglablouisville,1199,ADS,1,5.592
infantcoglablouisville,1200,ADS,1,14.232
infantcoglablouisville,1201,IDS,1,17.652
infantcoglablouisville,1202,IDS,1,NA
infantcoglablouisville,1203,IDS,1,NA
infantcoglablouisville,1204,ADS,1,15.984
infantcoglablouisville,1205,IDS,1,3.76
infantcoglablouisville,1206,ADS,1,5.688
infantcogubc,1207,IDS,1,12.56
infantcogubc,1208,IDS,1,14.39
infantcogubc,1209,ADS,1,4.34
infantcogubc,1210,ADS,1,NA
infantcogubc,1211,IDS,1,6.76
infantcogubc,1212,IDS,1,6.54
infantcogubc,1213,ADS,1,13.92
infantcogubc,1214,IDS,1,17.39
infantcogubc,1215,IDS,1,8.57
infantcogubc,1216,IDS,1,10.62
infantcogubc,1217,IDS,1,2.97
infantcogubc,1218,ADS,1,15.78
infantcogubc,1219,IDS,1,16.39
infantcogubc,1220,ADS,1,2.24
infantcogubc,1221,IDS,1,3.33
infantcogubc,1222,IDS,1,17.71
infantcogubc,1223,ADS,1,5.24
infantcogubc,1224,ADS,1,16.58
infantcogubc,1225,IDS,1,8.76
infantcogubc,1226,ADS,1,11.3
infantcogubc,1227,ADS,1,17.05
infantcogubc,1228,IDS,1,9.1
infantcogubc,1229,ADS,1,4.37
infantcogubc,1230,ADS,1,15
infantcogubc,1231,ADS,1,12.76
infantcogubc,1232,ADS,1,15.48
infantcogubc,1233,IDS,1,3.54
infantcogubc,1234,IDS,1,5.09
infantcogubc,1235,ADS,1,12.46
infantcogubc,1236,ADS,1,NA
infantcogubc,1237,ADS,1,13.63
infantcogubc,1238,ADS,1,10.47
infantcogubc,1239,IDS,1,18
infantcogubc,1240,ADS,1,9.62
infantcogubc,1241,IDS,1,17.46
infantcogubc,103,NA,1,NA
infantcogubc,1242,IDS,1,14.84
infantcogubc,1243,IDS,1,13.71
infantcogubc,1244,IDS,1,18
infantlanglabutk,1245,IDS,1,7.54
infantlanglabutk,1246,IDS,1,18
infantlanglabutk,1247,IDS,1,14.648
infantlanglabutk,103,NA,1,NA
infantlanglabutk,1248,ADS,1,18
infantlanglabutk,1249,IDS,1,8.111
infantlanglabutk,1250,IDS,1,18
infantlanglabutk,1251,ADS,1,5.991
infantlanglabutk,1252,ADS,1,10.472
infantlanglabutk,1253,ADS,1,8.689
infantlanglabutk,1254,IDS,1,9.186
infantlanglabutk,1255,ADS,1,12.798
infantlanglabutk,1256,ADS,1,18
infantlanglabutk,1257,ADS,1,5.944
infantlanglabutk,1258,ADS,1,11.747
infantlanglabutk,1259,IDS,1,15.137
infantlanglabutk,1260,IDS,1,18
infantlanglabutk,1261,IDS,1,13.263
infantlanglabutk,1262,IDS,1,3.88
infantlanglabutk,1263,IDS,1,11.487
infantlanglabutk,1264,IDS,1,12.136
infantlanglabutk,1265,IDS,1,8.028
infantlanglabutk,1266,ADS,1,9.558
infantlanglabutk,1267,ADS,1,16.382
infantlanglabutk,1268,ADS,1,12.473
infantlanglabutk,1269,ADS,1,12.157
infantlanglabutk,1270,IDS,1,18
infantlanglabutk,1271,IDS,1,7.894
infantlanglabutk,1272,IDS,1,4.238
infantlanglabutk,1273,ADS,1,4.544
infantlanglabutk,1274,ADS,1,9.447
infantlanglabutk,1275,ADS,1,9.894
infantlanglabutk,1276,ADS,1,9.509
infantlanglabutk,1277,IDS,1,18
infantlanglabutk,1278,IDS,1,6.599
infantlanglabutk,1279,IDS,1,14.308
infantlanglabutk,1280,ADS,1,18
infantlanglabutk,1281,ADS,1,17.111
infantlanglabutk,1282,IDS,1,18
infantlanglabutk,1283,IDS,1,18
infantlanglabutk,1284,ADS,1,18
infantlanglabutk,1285,ADS,1,18
infantlanglabutk,1286,ADS,1,11.593
infantlanglabutk,1287,IDS,1,13.048
infantlanglabutk,1288,IDS,1,18
infantlanglabutk,1289,IDS,1,18
infantlanglabutk,1290,IDS,1,18
infantlanglabutk,1291,ADS,1,18
infantlanglabutk,1292,ADS,1,18
infantlanglabutk,1293,ADS,1,7.263
infantlanglabutk,1294,IDS,1,12.288
infantlanglabutk,1295,IDS,1,18
infantlanglabutk,1296,IDS,1,18
infantlanglabutk,1297,ADS,1,18
infantlanglabutk,1298,ADS,1,10.912
infantlanglabutk,1299,IDS,1,6.777
infantlanglabutk,1300,IDS,1,2.431
infantlanglabutk,1301,ADS,1,18
infantlanglabutk,1302,ADS,1,18
infantlanglabutk,1303,IDS,1,18
infantlanglabutk,1304,IDS,1,10.832
infantlanglabutk,1305,ADS,1,15.114
infantlanglabutk,1306,IDS,1,9.655
infantlanglabutk,1307,ADS,1,2.344
infantlanglabutk,1308,ADS,1,15.954
infantllmadison,1309,IDS,1,5.726
infantllmadison,1310,IDS,1,13.194
infantllmadison,1311,ADS,1,15.768
infantllmadison,1312,ADS,1,13.198
infantllmadison,1313,ADS,1,8.802
infantllmadison,1314,IDS,1,17.6
infantllmadison,1315,ADS,1,9.398
infantllmadison,1316,IDS,1,14.883
infantllmadison,1317,IDS,1,6.559
infantllmadison,1318,ADS,1,15.712
infantllmadison,1319,IDS,1,14.318
infantllmadison,1320,IDS,1,17.602
infantllmadison,1321,ADS,1,9.503
infantllmadison,1322,ADS,1,11.872
infantllmadison,1323,IDS,1,16.939
infantllmadison,1324,ADS,1,17.115
infantllmadison,1325,ADS,1,8.057
infantllmadison,1326,IDS,1,16.575
infantllmadison,1327,ADS,1,16.616
infantllmadison,1328,IDS,1,4.391
infantllmadison,1329,IDS,1,16.224
infantllmadison,1330,ADS,1,6.501
infantllmadison,1331,ADS,1,15.678
infantllmadison,1332,ADS,1,12.07
infantllmadison,1333,IDS,1,16.355
infantllmadison,1334,IDS,1,5.449
infantllmadison,1335,ADS,1,5.448
infantllmadison,1336,IDS,1,18
infantllmadison,1337,ADS,1,10.957
infantllmadison,1338,IDS,1,9.272
infantllmadison,1339,IDS,1,13.455
infantllmadison,1340,ADS,1,NA
infantllmadison,1341,IDS,1,9.863
infantllmadison,1342,ADS,1,14.948
infantllmadison,1343,IDS,1,15.168
infantllmadison,1344,IDS,1,18
infantllmadison,1345,IDS,1,9.229
infantllmadison,1346,ADS,1,16.344
infantllmadison,1347,IDS,1,18
infantllmadison,1348,IDS,1,10.99
infantllmadison,1349,ADS,1,4.909
infantllmadison,1350,ADS,1,15.62
infantllmadison,1351,IDS,1,4.16
infantllmadison,1352,IDS,1,15.113
infantllmadison,1353,IDS,1,17.028
infantllmadison,1354,ADS,1,13.646
infantllmadison,1355,IDS,1,18
infantllmadison,1356,ADS,1,6.599
infantllmadison,1357,IDS,1,6.968
infantllmadison,1358,ADS,1,17.209
infantllmadison,1359,ADS,1,11.222
infantllmadison,1360,IDS,1,11.514
infantllmadison,1361,ADS,1,13.783
infantllmadison,1362,ADS,1,11.238
infantllmadison,1363,ADS,1,14.026
infantllmadison,1364,ADS,1,15.392
infantllmadison,1365,IDS,1,15.023
infantllmadison,1366,IDS,1,17.137
infantllmadison,1367,IDS,1,14.045
infantllmadison,1368,ADS,1,12.541
infantllmadison,1369,IDS,1,7.6
infantllmadison,1370,ADS,1,6.138
infantllmadison,1371,IDS,1,12.911
infantllmadison,1372,ADS,1,4.719
infantllmadison,1373,IDS,1,7.598
infantllmadison,1374,ADS,1,8.998
infantllmadison,1375,ADS,1,5.784
infantllmadison,1376,IDS,1,14.862
infantllmadison,1377,ADS,1,12.043
infantllmadison,1378,IDS,1,6.888
infantllmadison,1379,ADS,1,16.041
infantllmadison,1380,IDS,1,18
infantllmadison,1381,ADS,1,11.695
infantllmadison,1382,IDS,1,13.43
infantllmadison,1383,IDS,1,15.206
infantllmadison,1384,ADS,1,5.486
infantllmadison,1385,IDS,1,8.882
infantllmadison,1386,ADS,1,2.584
infantllmadison,1387,ADS,1,11.157
infantllmadison,1388,IDS,1,3.591
infantllmadison,1389,ADS,1,6.79
infantllmadison,1390,IDS,1,6.319
infantllmadison,1391,ADS,1,16.157
infantllmadison,1392,IDS,1,18
infantllmadison,1393,ADS,1,3.729
